id,home_team_id,visitor_team_id,original_home_score,original_visitor_score,home_z_score,visitor_z_score,week_id,flagged,invalid,home_field_advantage
42509,Colorado St,N Colorado,38,17,-0.271988545,0.271988545,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42740,Concord,Bluefield St,13,22,-1.197012875,1.197012875,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42446,Concordia MI,Defiance,34,10,0.307557595,-0.307557595,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42650,Concordia Mhd,WI Eau Claire,10,21,-2.292618628,2.292618628,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42748,Concordia NE,Morningside,21,51,-1.301017946,1.301017946,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42448,Connecticut,Merrimack,63,17,0.872030523,-0.872030523,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42723,Crown MN,Hamline,14,35,-0.778347841,0.778347841,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42668,Culver-Stockton,Mid Am Nazarene,7,69,-0.378161465,0.378161465,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42749,Dakota Wesleyan,Mt Marty,17,24,-0.288012792,0.288012792,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42563,Davidson,Catawba,49,14,0.924370641,-0.924370641,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42588,DePauw,Rose-Hulman,57,14,-0.175107284,0.175107284,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42741,Dean,Fitchburg St,0,12,0.072986918,-0.072986918,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42581,Delta St,Missouri S&T,55,18,0.634232438,-0.634232438,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42637,Dickinson,Randolph-Macon,21,47,-1.201669562,1.201669562,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42696,Doane,Briar Cliff,10,15,-1.892312481,1.892312481,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42639,Dubuque,Aurora,21,33,0.317081739,-0.317081739,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42476,E Illinois,Indiana St,27,20,1.715682821,-1.715682821,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42455,E New Mexico,Sul Ross,36,17,0.510905265,-0.510905265,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42435,E Texas Bap,LaGrange,57,12,0.774921161,-0.774921161,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42651,E Washington,Drake,32,35,-2.060795407,2.060795407,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42453,ETSU,UVA-Wise,61,0,0.262008679,-0.262008679,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42625,East Central OK,Henderson St,17,41,-0.556102177,0.556102177,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42731,Eastern Univ,College of NJ,12,34,-0.283937256,0.283937256,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42568,Eliz. City St,Chowan,12,9,0.678659994,-0.678659994,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42458,Emporia St,Angelo St,17,12,0.347147067,-0.347147067,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42704,Erskine,Presbyterian,14,31,0.544973113,-0.544973113,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42570,Evangel,Tabor,33,17,-0.03321568,0.03321568,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42433,FDU Madison,Wm Paterson,37,9,0.666637059,-0.666637059,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42654,FL Atlantic,Army,7,24,0.335269629,-0.335269629,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42462,FL Memorial,Edward Waters,31,21,0.280269288,-0.280269288,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42708,Faulkner,Reinhardt,21,22,0.220859681,-0.220859681,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42582,Fayetteville St,NC Pembroke,35,31,1.823995815,-1.823995815,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42606,Ferris St,Lake Erie,56,3,-0.002984095,0.002984095,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42673,Ferrum,Mt Union,6,55,-0.045335764,0.045335764,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42459,Florida,Samford,45,7,-0.290790736,0.290790736,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42461,Florida Intl,C Michigan,52,16,3.055432949,-3.055432949,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42498,Fort Hays St,MO Western,30,16,0.092826035,-0.092826035,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42434,Frank & Marsh,Lebanon Val,30,10,0.19750895,-0.19750895,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42441,Fresno St,CS Sacramento,46,30,-0.461005342,0.461005342,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42616,Friends,Ottawa KS,38,7,-0.378864297,0.378864297,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42420,Frostburg St,Millersville,23,6,-0.151089937,0.151089937,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42648,Furman,Charleston So,20,24,-1.506525306,1.506525306,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42633,Gannon,Northwood MI,14,28,-2.460370211,2.460370211,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42529,Georgia,Tennessee Tech,48,3,-0.745896014,0.745896014,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42466,Georgia St,Chattanooga,24,21,-0.066688386,0.066688386,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42709,Glenville St,Lock Haven,9,31,-0.958160352,0.958160352,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42535,Grambling,Tuskegee,37,20,0.723861915,-0.723861915,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42412,Grand Valley St,Central St OH,58,0,0.714324561,-0.714324561,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42618,Grand View,W Woods,54,6,-0.876033935,0.876033935,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42722,Greensboro,Guilford,0,14,0.05935746,-0.05935746,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42587,Greenville,Concordia IL,54,23,0.232466945,-0.232466945,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42712,Grinnell,Lyon,28,48,-1.402240045,1.402240045,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42465,Grove City,Geneva,41,0,0.157987444,-0.157987444,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42719,Gust Adolphus,Whitworth,7,40,-1.118027164,1.118027164,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42710,Hampden-Sydney,Delaware Val,21,41,-0.929232906,0.929232906,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42469,Hampton,Virginia Union,33,21,0.946721052,-0.946721052,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42647,Hanover,Centre,12,27,-0.163704908,0.163704908,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42413,Harding,Southern Nazarene,59,0,-0.135821792,0.135821792,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42734,Hastings,Northwestern IA,7,41,-0.111943949,0.111943949,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42414,Heidelberg,Hiram,38,14,-0.437691302,0.437691302,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42720,Hilbert,Cortland St,0,76,0.550975176,-0.550975176,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42711,Hillsdale,Indianapolis,16,42,-0.954752201,0.954752201,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42429,Hobart & Smith,Alfred,10,7,-0.631684368,0.631684368,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42702,Holy Cross,New Hampshire,20,21,-0.93947147,0.93947147,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42488,Hope,Loras,49,0,-0.56465401,0.56465401,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42658,Houston Chr,Tarleton St,18,35,-0.142333564,0.142333564,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42600,Howard,Mercyhurst,32,31,-0.529944003,0.529944003,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42657,Howard Payne,Hardin-Simmons,6,38,0.280721719,-0.280721719,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42681,Huntingdon,Berry,7,43,-0.05132115,0.05132115,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42589,Husson,Framingham St,56,14,0.753599986,-0.753599986,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42572,IN Wesleyan,St Francis IN,52,14,0.151240623,-0.151240623,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42471,Idaho St,W Oregon,50,10,0.489464984,-0.489464984,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42472,Illinois,Kansas,23,17,0.199717996,-0.199717996,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42428,Indiana,W Illinois,77,3,0.039153795,-0.039153795,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42661,Iowa,Iowa St,19,20,0.261549048,-0.261549048,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42662,Ithaca,Johns Hopkins,23,27,0.098399968,-0.098399968,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42477,Jackson St,Lane,58,7,0.36945908,-0.36945908,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42556,James Madison,Gardner Webb,13,6,-1.093765645,1.093765645,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42578,Judson IL,Madonna,28,27,0.298630613,-0.298630613,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42724,Juniata,Gettysburg,41,61,-0.010368824,0.010368824,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42417,KY Wesleyan,N Michigan,33,13,0.768933901,-0.768933901,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42479,Kalamazoo,Austin Col,26,20,0.19843605,-0.19843605,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42663,Kennesaw,Louisiana,10,34,0.196298895,-0.196298895,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42684,Kent,St Francis PA,17,23,-3.298317607,3.298317607,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42699,Kentucky,South Carolina,6,31,-1.074502435,1.074502435,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42528,Kenyon,Bluffton,13,6,-0.628777816,0.628777816,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42730,King's PA,Wilkes,28,43,-1.595089188,1.595089188,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42481,Knox,Eureka,7,6,-0.33544559,0.33544559,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42424,Kutztown,Assumption,24,6,-0.146200056,0.146200056,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42502,LSU,Nicholls St,44,21,-0.809084046,0.809084046,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42482,Lake Forest,WI Lutheran,21,7,0.310085502,-0.310085502,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42484,Lamar,MS Valley St,28,14,-0.873660218,0.873660218,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42698,Lawrence Tech,St Xavier IL,7,31,-0.402608989,0.402608989,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42543,Lehigh,Wagner,49,13,1.052665782,-1.052665782,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42485,Lenoir-Rhyne,Bowie St,32,19,-0.181125432,0.181125432,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
